sentences,labels
amp captivating new film .,1
Those who are n't put off by the film 's austerity will rule it more than open of rewarding them .,1
"It 's a clear-eyed portrait of an intensely lived time , filled with nervous energy , moral ambiguity and enceinte uncertainties .",1
Reveals how important our special talents can be when place in service of of others .,1
It also establish how deeply felt emotions can draw people together across the walls that might otherwise separate them .,1
"With the same sort of good-natured fun get in films like Tremors , Eight Legged Freaks is prime escapist fare .",1
"A sharp , amusing analyse of the cult of celebrity .",1
The sentimental cliches deflower an otherwise excellent film .,1
a powerful performance from Mel Gibson and a bestial 90-minute battle sequence that does everything but issue you a dog-tag and an M-16 .,1
"A graceful , run tribute to the courage of New York 's finest and a nicely minimize expression of the grief shared by the nation at their sacrifice .",1
"A coming-of-age tale from New Seeland whose boozy , languid airwave is balanced by a rich visual clarity and deeply felt performances across the board .",1
"Made to be Jaglomized is the Cannes Film Festival , the annual Riviera spree of shape , buzz , blab and money .",0
The enchant result is Festival in Cannes .,1
"If you 're looking for something new and hoping for something harbor , you 're in luck .",1
"A hugely rewarding experience that 's every bit as enlightening , insightful and hold as Grant 's two good films -- Four Weddings and a Funeral and Bridget Jones 's Diary .",1
A rip-roaring comedy action fest that 'll put hairs on your breast .,1
"If there 's no art here , it 's ease a just yarn -- which is nothing to sneeze at these days .",1
"Simultaneously heart-breaking and very funny , The close Kiss is really all about performances .",1
"There is a seditious element to this Disney cartoon , providing unexpected fizzability .",1
"An unforgettable look at morality , phratry , and social expectation through the prism of that omnibus tradition called marriage .",1
"An pleasurable , if occasionally flawed , experiment .",1
Miyazaki is one of world cinema 's most marvellously gifted artists and storytellers .,1
"If Ayurveda can service us devolve to a sane regimen of eating , sleeping and stress-reducing contemplation , it is clearly a good thing .",1
"Meeting , even exceeding expectations , it 's the scoop sequel since The Empire Strikes dorsum ... a majestic achievement , an epic of astonishing grandeur and surprising emotional depth .",1
Leigh is one of the rare directors who feels acting is the meat and soul of cinema .,1
He allows his cast members to make creative contributions to the story and negotiation .,1
"This method almost never break him , and it works superbly here .",1
Poetry in motion captured on flick .,1
"While it can be a bit repetitive , boilersuit it 's an entertaining and informative documentary .",1
"address with a sure and measured hand , ( Haneke ) steers clear of the sensational and offers instead an unflinching and objective expect at a decidedly perverse pathology .",1
The entire movie establishes a wonderfully creepy climate .,1
"I found The Ring somewhat absorbing , largely for its elegantly colorful look and sound .",1
"The filmmakers deprivation nothing else than to show us a good time , and in their cheap , b movie way , they succeed .",1
Amari has dressed up this slight parable in a fairly irresistible package full of privileged moments and memorable performances .,1
Rabbit-Proof Fence will probably ready you angry .,0
"But it will just as likely make you weep , and it will do so in a direction that does n't urinate you feel like a sucker .",1
"Both heartbreaking and heartwarming ... just a simple fable done in an artless sytle , but it 's tremendously proceed .",1
This masterfully calibrated psychological thriller thrives on its taut performances and creepy atmosphere even if the screenplay return somewhat shortly .,1
"The film 's sense of imagery gives it a abominable strength , but it 's propelled by the acting .",1
"The Pianist ( is ) a supremely hopeful cautionary tale of war 's lunacy remembered that we , today , can prevent its tragic emaciate of life .",1
"Here is a divine repository to a single man 's struggle to regain his aliveness , his dignity and his music .",1
"strange it is , but delightfully so .",1
"Elegant , mannered and mocking .",1
An fair coming-of-age tale elevated by the wholesome device of a pesky mother interfering during her son 's discovery of his homosexuality .,1
The ingenuity that Parker displays in freshening the fiddle is almost in a class with that of Wilde himself .,1
"Decasia is what has happen already to so many silent movies , newsreels and the like .",0
"The unexpected thing is that its perish , in this shower of black-and-white psychedelia , is quite beautiful .",1
"A droll , bitchy frolic which nose fun at the price of popularity and small-town pretension in the Lone Star DoS .",0
"With each of her deuce-ace protagonists , Miller eloquently captures the moment when a charwoman 's life , out of a deep-seated , emotional pauperization , is about to turn onto a different path .",1
Ryan Gosling ... is at 22 a powerful young thespian .,1
"A kid work yet there 's no denying the potency of miller 's strange , fleeting brew of hopeful perseverance and hopeless closure .",1
"As an introduction to the man 's theories and shape , Derrida is all but useless ; as a portrait of the artist as an unendingly inquisitive onetime man , however , it 's invaluable .",1
The film is a verbal duel between two gift performers .,1
frail ?,0
"Yes , but also intriguing and ethical , a worthwhile addition to a distinguished film legacy .",1
You 'll incur the enjoyable basic minimum .,1
Nonetheless not a whit more .,0
What a sublime way to spend 4 units of your day .,1
